sensor,time,t,ax,ay,az,wx,wy,wz,lat,lon,alt,v_kmh,satellites,x,y
acc,1778673185.0,184.0,0.0,0.164062,-9.796875,,,,,,,,,,
acc,1778673185.0,184.0,0.0,0.164062,-9.796875,,,,,,,,,,
acc,1778673185.0,184.0,0.0,0.164062,-9.807109067235034,,,,,,,,,,
acc,1778673185.0,184.0,0.0,0.164062,-9.813407692146638,,,,,,,,,,
acc,1778673185.0,184.0,0.0,0.164062,-9.817675119249525,,,,,,,,,,
acc,1778673185.0,184.0,0.0,0.164062,-9.814782883360905,,,,,,,,,,
acc,1778673185.0,184.0,0.0,0.164062,-9.812595634693567,,,,,,,,,,
acc,1778673185.0,184.0,0.0,0.16023312919410412,-9.811308892462923,,,,,,,,,,
acc,1778673185.0,184.0,0.0,0.16060943841867137,-9.809890300100955,,,,,,,,,,
acc,1778673185.0,184.0,0.0,0.16091863653220576,-9.80872469996798,,,,,,,,,,
acc,1778673185.0,184.0,0.0,0.1611772261608842,-9.811284737431818,,,,,,,,,,
acc,1778673185.0,184.0,0.0,0.16139670912832493,-9.813457618928242,,,,,,,,,,
acc,1778673185.0,184.0,0.002764645457471335,0.16158534730100468,-9.81228397031596,,,,,,,,,,
acc,1778673185.0,184.0,0.002581707803470803,0.16174922836333183,-9.811264352819421,,,,,,,,,,
acc,1778673185.0,184.0,0.0024212884413446862,0.16189293686132641,-9.810370242805268,,,,,,,,,,
acc,1778673185.0,184.0,0.004567542221071957,0.15996070533774065,-9.80980854660069,,,,,,,,,,
acc,1778673185.0,184.0,0.006478837650572412,0.16018795302469516,-9.811472774088276,,,,,,,,,,
acc,1778673185.0,184.0,0.008191885207717993,0.1585433160604553,-9.810910658069977,,,,,,,,,,
acc,1778673185.0,184.0,0.007782095921291918,0.15706074467523184,-9.810403934007446,,,,,,,,,,
acc,1778673185.0,184.0,0.007410763740895079,0.15739481809601147,-9.811808702595062,,,,,,,,,,
acc,1778673185.0,184.0,0.00707269223019053,0.15609518716610377,-9.811305630009528,,,,,,,,,,
acc,1778673185.0,184.0,0.006763580910757667,0.15490688641079223,-9.810845652088405,,,,,,,,,,
acc,1778673185.0,184.0,0.006479840146739325,0.15529095499202925,-9.810259565583387,,,,,,,,,,
acc,1778673185.0,184.0,0.006218450104559994,0.15564476986595696,-9.809719646066366,,,,,,,,,,
acc,1778673185.0,184.0,0.00597685201193494,0.15308829032112348,-9.809372363414905,,,,,,,,,,
acc,1778673185.0,184.0,0.007216751583012459,0.1534995412524742,-9.80890401201012,,,,,,,,,,
acc,1778673185.0,184.0,0.008369540427140297,0.1538818992247302,-9.808468565231072,,,,,,,,,,
acc,1778673185.0,184.0,0.009444165673933313,0.15300742607263434,-9.808199402974328,,,,,,,,,,
