sensor,time,t,ax,ay,az,wx,wy,wz,lat,lon,alt,v_kmh,satellites,x,y
acc,1778675410.0,155.0,0.078125,0.320312,-9.835938,,,,,,,,,,
acc,1778675410.0,155.0,0.078125,0.3313003591084626,-9.835938,,,,,,,,,,
acc,1778675410.0,155.0,0.078125,0.3370566833390332,-9.827564542349553,,,,,,,,,,
acc,1778675410.0,155.0,0.078125,0.3338347894566352,-9.822411042011698,,,,,,,,,,
acc,1778675410.0,155.0,0.078125,0.3316519007357907,-9.818919456574378,,,,,,,,,,
acc,1778675410.0,155.0,0.078125,0.33007509881999403,-9.816397322232778,,,,,,,,,,
acc,1778675410.0,155.0,0.078125,0.32888264494631414,-9.81878399856654,,,,,,,,,,
acc,1778675410.0,155.0,0.08237938560390008,0.32794920848532194,-9.816823276196816,,,,,,,,,,
acc,1778675410.0,155.0,0.0858004471532965,0.3271986080736955,-9.815246608604214,,,,,,,,,,
acc,1778675410.0,155.0,0.08861139545937326,0.32658186998666106,-9.813951124429293,,,,,,,,,,
acc,1778675410.0,155.0,0.09096225740479028,0.32285263168913253,-9.812546352527896,,,,,,,,,,
acc,1778675410.0,155.0,0.0929575971191499,0.32265933217471526,-9.808381985134211,,,,,,,,,,
acc,1778675410.0,155.0,0.09467252398559921,0.3249814636353245,-9.807844019105241,,,,,,,,,,
acc,1778675410.0,155.0,0.0961623816994151,0.3269988356508707,-9.807376656412574,,,,,,,,,,
acc,1778675410.0,155.0,0.09746884878742272,0.3287678838748304,-9.809151370233247,,,,,,,,,,
acc,1778675410.0,155.0,0.09862391103983714,0.3303319193143399,-9.806144132853712,,,,,,,,,,
acc,1778675410.0,155.0,0.10181690166909783,0.32977672792353163,-9.807794974344505,,,,,,,,,,
acc,1778675410.0,155.0,0.10467870142701038,0.3292791233977776,-9.809274583377931,,,,,,,,,,
acc,1778675410.0,155.0,0.10725849412507953,0.32883055374557985,-9.8088497020004,,,,,,,,,,
acc,1778675410.0,155.0,0.10773229258555717,0.33010163963684647,-9.808464694062039,,,,,,,,,,
acc,1778675410.0,155.0,0.10816365234848421,0.33125887283714844,-9.809717998359305,,,,,,,,,,
acc,1778675410.0,155.0,0.10855806057646754,0.3323169740675401,-9.810863940956397,,,,,,,,,,
acc,1778675410.0,155.0,0.10892009743797243,0.33181335023884806,-9.81044094884493,,,,,,,,,,
acc,1778675410.0,155.0,0.11082933670111343,0.3313493976789127,-9.811469473488431,,,,,,,,,,
acc,1778675410.0,155.0,0.11259401205176534,0.3309205747114639,-9.81105420686018,,,,,,,,,,
acc,1778675410.0,155.0,0.11423006460173452,0.33052300758438824,-9.810669207984427,,,,,,,,,,
acc,1778675410.0,155.0,0.11575117419158004,0.3287393388650823,-9.810169861618219,,,,,,,,,,
acc,1778675410.0,155.0,0.11716914659538455,0.32844427515126684,-9.80984113241652,,,,,,,,,,
acc,1778675410.0,155.0,0.11849422379746397,0.3268441039005484,-9.809401502138071,,,,,,,,,,
acc,1778675410.0,155.0,0.11845128550750439,0.32662938007460646,-9.809118128323323,,,,,,,,,,
acc,1778675410.0,155.0,0.11841098164490166,0.3264278303718483,-9.808852140569606,,,,,,,,,,
acc,1778675410.0,155.0,0.11958383455253611,0.3262382649511255,-9.808601968628142,,,,,,,,,,
acc,1778675410.0,155.0,0.11951161836850961,0.3260596331504249,-9.808366225926662,,,,,,,,,,
acc,1778675410.0,155.0,0.11944344588101594,0.32589100371696206,-9.808143683478802,,,,,,,,,,
acc,1778675410.0,155.0,0.11937898221510945,0.3257315483140511,-9.807933248117905,,,,,,,,,,
acc,1778675410.0,155.0,0.1193179285098403,0.32558052768815277,-9.807733944241502,,,,,,,,,,
acc,1778675410.0,155.0,0.12032208637972892,0.32543728000863403,-9.80754489842313,,,,,,,,,,
acc,1778675410.0,155.0,0.12127592224013362,0.3262345801741865,-9.808298695561431,,,,,,,,,,
acc,1778675410.0,155.0,0.12116987714753974,0.3269929524169166,-9.80810367846593,,,,,,,,,,
acc,1778675410.0,155.0,0.12007807328706416,0.3277152278824902,-9.807917943736319,,,,,,,,,,
acc,1778675410.0,155.0,0.12000635283284786,0.3284039692896347,-9.807740832363823,,,,,,,,,,
acc,1778675410.0,155.0,0.11898886426280605,0.329061501998894,-9.807571746376848,,,,,,,,,,
acc,1778675410.0,155.0,0.11801639650093027,0.3296899408639195,-9.80741014193611,,,,,,,,,,
acc,1778675410.0,155.0,0.11708596666094907,0.33029121351844515,-9.807255523346342,,,,,,,,,,
acc,1778675410.0,155.0,0.11619485021188262,0.33086708063899284,-9.807107437845692,,,,,,,,,,
acc,1778675410.0,155.0,0.11621713673220689,0.3306302220885509,-9.807754402600757,,,,,,,,,,
acc,1778675410.0,155.0,0.11623852236210358,0.33040293809697585,-9.808375215029379,,,,,,,,,,
acc,1778675410.0,155.0,0.11625906189950863,0.33018464627816685,-9.809816473052095,,,,,,,,,,
acc,1778675410.0,155.0,0.11627880577379099,0.3299748106746458,-9.809624430930098,,,,,,,,,,
acc,1778675410.0,155.0,0.11629780047240218,0.3297729372231752,-9.809439675791577,,,,,,,,,,
acc,1778675410.0,155.0,0.11631608891848615,0.32957856974156496,-9.809261790137334,,,,,,,,,,
acc,1778675410.0,155.0,0.11554422228727622,0.3293912863680911,-9.809800933608317,,,,,,,,,,
acc,1778675410.0,155.0,0.11479994172718277,0.32921069639507106,-9.81032080840058,,,,,,,,,,
acc,1778675410.0,155.0,0.11484670593904094,0.3290364374466118,-9.810133994859967,,,,,,,,,,
acc,1778675410.0,155.0,0.11489186147497737,0.3288681729576632,-9.809953607653355,,,,,,,,,,
acc,1778675410.0,155.0,0.11493549233469415,0.3287055899175025,-9.810447358951436,,,,,,,,,,
acc,1778675410.0,155.0,0.11497767673997451,0.32920680842831773,-9.810924741359234,,,,,,,,,,
