0,1778674201,57.777077,11.918378,2.700000,0.187052,4
1,1778674201,12522,0.039062,0.242188,-9.796875
1,1778674201,18100,0.000000,0.242188,-9.796875
1,1778674201,21253,0.000000,0.242188,-9.796875
1,1778674201,25959,0.039062,0.242188,-9.796875
1,1778674201,35560,0.000000,0.203125,-9.761719
1,1778674201,40916,0.039062,0.242188,-9.796875
1,1778674201,49648,0.000000,0.203125,-9.839844
2,1778674201,53739,0.003906,0.000000,0.001953
1,1778674201,57680,0.039062,0.203125,-9.796875
1,1778674201,66728,0.039062,0.203125,-9.796875
1,1778674201,71884,0.000000,0.203125,-9.796875
1,1778674201,79585,0.039062,0.242188,-9.761719
1,1778674201,86554,0.039062,0.242188,-9.796875
1,1778674201,96612,0.000000,0.242188,-9.796875
2,1778674201,103951,-0.003906,0.001953,-0.001953
1,1778674201,109285,0.000000,0.242188,-9.796875
1,1778674201,111932,0.000000,0.203125,-9.839844
1,1778674201,118484,0.000000,0.203125,-9.796875
1,1778674201,127605,0.039062,0.203125,-9.796875
1,1778674201,136752,0.039062,0.203125,-9.839844
1,1778674201,142393,0.039062,0.203125,-9.796875
1,1778674201,150634,0.000000,0.203125,-9.796875
2,1778674201,154125,0.000000,-0.001953,0.000000
1,1778674201,157784,0.039062,0.242188,-9.839844
1,1778674201,178402,0.000000,0.242188,-9.796875
1,1778674201,182692,0.000000,0.242188,-9.796875
1,1778674201,189222,0.000000,0.203125,-9.796875
1,1778674201,197653,0.039062,0.203125,-9.796875
2,1778674201,204342,-0.001953,-0.001953,0.001953
1,1778674201,209714,0.039062,0.203125,-9.839844
1,1778674201,212664,0.039062,0.203125,-9.796875
1,1778674201,219908,0.039062,0.203125,-9.796875
1,1778674201,227635,0.039062,0.242188,-9.796875
1,1778674201,236078,0.000000,0.242188,-9.761719
1,1778674201,247974,0.000000,0.242188,-9.796875
1,1778674201,251198,0.039062,0.242188,-9.796875
2,1778674201,254186,0.003906,0.001953,0.001953
1,1778674201,259830,0.000000,0.242188,-9.796875
1,1778674201,267917,0.000000,0.242188,-9.839844
1,1778674201,277005,0.039062,0.242188,-9.796875
1,1778674201,283383,0.039062,0.203125,-9.839844
1,1778674201,291326,0.039062,0.203125,-9.796875
1,1778674201,299373,0.000000,0.203125,-9.796875
2,1778674201,304357,-0.001953,0.000000,0.001953
1,1778674201,309705,0.039062,0.242188,-9.796875
1,1778674201,316355,0.000000,0.242188,-9.796875
1,1778674201,321306,0.000000,0.242188,-9.796875
1,1778674201,330023,0.000000,0.203125,-9.796875
1,1778674201,336059,0.000000,0.203125,-9.796875
1,1778674201,350697,0.039062,0.242188,-9.839844
1,1778674201,353186,0.039062,0.203125,-9.839844
2,1778674201,357136,-0.001953,0.001953,0.001953
1,1778674201,361088,0.000000,0.203125,-9.796875
1,1778674201,367951,0.000000,0.203125,-9.796875
1,1778674201,376409,0.039062,0.203125,-9.761719
1,1778674201,387821,0.000000,0.242188,-9.796875
1,1778674201,391536,0.000000,0.242188,-9.839844
1,1778674201,399435,0.000000,0.242188,-9.796875
2,1778674201,404475,-0.001953,0.001953,0.000000
1,1778674201,409792,0.039062,0.203125,-9.839844
1,1778674201,419132,0.000000,0.242188,-9.761719
1,1778674201,422688,0.039062,0.203125,-9.796875
1,1778674201,431800,0.039062,0.203125,-9.839844
1,1778674201,438231,0.039062,0.203125,-9.796875
1,1778674201,447794,0.039062,0.203125,-9.839844
2,1778674201,454716,0.000000,0.000000,0.000000
1,1778674201,458662,0.000000,0.242188,-9.839844
1,1778674201,461919,0.000000,0.242188,-9.796875
1,1778674201,470819,0.000000,0.242188,-9.796875
1,1778674201,478355,0.000000,0.242188,-9.839844
1,1778674201,486712,0.000000,0.203125,-9.796875
1,1778674201,492105,0.039062,0.203125,-9.796875
1,1778674201,501518,0.039062,0.203125,-9.839844
2,1778674201,504495,0.000000,0.000000,0.000000
3,1778674201,515965,0.988403,0.151611,0.002441,0.010681
1,1778674201,520858,0.000000,0.242188,-9.796875
1,1778674201,527357,0.000000,0.203125,-9.796875
1,1778674201,532243,0.000000,0.203125,-9.796875
1,1778674201,541168,0.039062,0.203125,-9.796875
1,1778674201,548567,0.039062,0.203125,-9.839844
2,1778674201,554755,0.000000,0.000000,0.000000
1,1778674201,558687,0.039062,0.203125,-9.839844
1,1778674201,563862,0.039062,0.242188,-9.839844
1,1778674201,571777,0.039062,0.203125,-9.796875
1,1778674201,579978,0.000000,0.203125,-9.796875
1,1778674201,587837,0.000000,0.242188,-9.839844
1,1778674201,598574,0.000000,0.242188,-9.796875
1,1778674201,601821,0.039062,0.242188,-9.839844
2,1778674201,604802,0.000000,0.000000,0.000000
3,1778674201,608418,0.988403,0.151611,0.002441,0.010620
1,1778674201,611596,0.039062,0.203125,-9.796875
1,1778674201,618641,0.039062,0.203125,-9.796875
1,1778674201,626982,0.039062,0.242188,-9.796875
1,1778674201,632359,0.039062,0.203125,-9.839844
1,1778674201,641660,0.000000,0.242188,-9.839844
