0,1778673001,57.777142,11.913074,63.700001,0.370400,3
1,1778673001,10122,-0.074219,0.164062,-9.800781
1,1778673001,12643,-0.074219,0.164062,-9.835938
1,1778673001,19679,-0.113281,0.164062,-9.796875
1,1778673001,27767,-0.074219,0.203125,-9.800781
1,1778673001,36145,-0.074219,0.164062,-9.757812
1,1778673001,42463,-0.074219,0.164062,-9.835938
3,1778673001,47813,0.982849,0.184082,-0.002136,0.008545
1,1778673001,50975,-0.113281,0.164062,-9.796875
1,1778673001,59176,-0.074219,0.164062,-9.800781
1,1778673001,67068,-0.074219,0.164062,-9.800781
1,1778673001,76118,-0.074219,0.164062,-9.800781
1,1778673001,81506,-0.074219,0.164062,-9.800781
1,1778673001,89502,-0.074219,0.164062,-9.800781
2,1778673001,94017,0.000000,0.000000,0.000000
1,1778673001,97957,-0.113281,0.164062,-9.761719
1,1778673001,107042,-0.074219,0.164062,-9.800781
1,1778673001,113456,-0.074219,0.128906,-9.796875
1,1778673001,120637,-0.113281,0.164062,-9.796875
1,1778673001,129355,-0.074219,0.128906,-9.796875
1,1778673001,137736,-0.074219,0.128906,-9.839844
2,1778673001,145059,0.000000,0.000000,0.000000
1,1778673001,150396,-0.074219,0.128906,-9.796875
1,1778673001,152964,-0.074219,0.128906,-9.839844
1,1778673001,160853,-0.074219,0.164062,-9.800781
1,1778673001,189182,-0.074219,0.128906,-9.796875
1,1778673001,193693,-0.074219,0.164062,-9.835938
2,1778673001,196820,0.000000,0.000000,0.000000
1,1778673001,200048,-0.074219,0.164062,-9.800781
1,1778673001,207415,-0.074219,0.164062,-9.835938
1,1778673001,217234,-0.074219,0.128906,-9.839844
1,1778673001,222127,-0.035156,0.128906,-9.835938
1,1778673001,230699,-0.035156,0.164062,-9.796875
1,1778673001,238133,-0.035156,0.128906,-9.800781
2,1778673001,244785,0.000000,0.000000,0.000000
1,1778673001,250126,-0.074219,0.164062,-9.800781
1,1778673001,253140,-0.074219,0.203125,-9.800781
1,1778673001,261505,-0.074219,0.164062,-9.800781
1,1778673001,269728,-0.035156,0.164062,-9.796875
1,1778673001,278631,-0.074219,0.164062,-9.835938
1,1778673001,287455,-0.035156,0.164062,-9.839844
1,1778673001,292367,-0.074219,0.164062,-9.835938
2,1778673001,294846,0.000000,0.000000,0.000000
1,1778673001,300453,-0.035156,0.164062,-9.796875
1,1778673001,308305,-0.035156,0.164062,-9.796875
1,1778673001,315985,-0.074219,0.203125,-9.800781
1,1778673001,322977,-0.074219,0.164062,-9.800781
1,1778673001,331891,-0.074219,0.203125,-9.757812
1,1778673001,339979,-0.074219,0.164062,-9.835938
2,1778673001,344487,0.000000,0.000000,0.000000
1,1778673001,361941,-0.074219,0.164062,-9.800781
1,1778673001,365424,-0.035156,0.164062,-9.796875
1,1778673001,370963,-0.035156,0.164062,-9.796875
1,1778673001,377849,-0.074219,0.164062,-9.800781
1,1778673001,387909,-0.074219,0.203125,-9.835938
1,1778673001,394269,-0.074219,0.164062,-9.800781
2,1778673001,398207,0.000000,0.000000,0.000000
1,1778673001,402184,-0.113281,0.203125,-9.796875
1,1778673001,409688,-0.113281,0.203125,-9.796875
1,1778673001,416926,-0.074219,0.164062,-9.800781
1,1778673001,427171,-0.074219,0.203125,-9.800781
1,1778673001,432102,-0.113281,0.164062,-9.796875
1,1778673001,441325,-0.074219,0.164062,-9.800781
2,1778673001,444804,0.000000,0.000000,0.000000
1,1778673001,450137,-0.074219,0.164062,-9.835938
1,1778673001,458005,-0.074219,0.164062,-9.800781
1,1778673001,463846,-0.113281,0.164062,-9.796875
1,1778673001,471085,-0.113281,0.164062,-9.796875
1,1778673001,479277,-0.113281,0.164062,-9.796875
1,1778673001,487711,-0.074219,0.128906,-9.839844
2,1778673001,495021,0.000000,0.000000,0.000000
1,1778673001,498244,-0.113281,0.128906,-9.800781
1,1778673001,502475,-0.074219,0.128906,-9.839844
