0,1778672581,57.777065,11.913068,63.700001,0.118528,3
1,1778672581,9775,-0.113281,0.089844,-9.800781
1,1778672581,15330,-0.113281,0.089844,-9.800781
1,1778672581,25401,-0.113281,0.089844,-9.800781
1,1778672581,29871,-0.074219,0.089844,-9.839844
1,1778672581,38068,-0.113281,0.089844,-9.800781
2,1778672581,41058,0.000000,0.000000,0.000000
3,1778672581,44678,0.966492,0.256531,-0.004150,0.005310
1,1778672581,47889,-0.113281,0.089844,-9.800781
1,1778672581,54941,-0.113281,0.089844,-9.800781
1,1778672581,63283,-0.074219,0.089844,-9.761719
1,1778672581,69258,-0.074219,0.089844,-9.761719
1,1778672581,76547,-0.113281,0.089844,-9.800781
1,1778672581,85604,-0.113281,0.050781,-9.796875
2,1778672581,91760,0.000000,0.000000,0.000000
1,1778672581,95707,-0.074219,0.089844,-9.839844
1,1778672581,100904,-0.113281,0.050781,-9.796875
1,1778672581,108102,-0.113281,0.089844,-9.800781
1,1778672581,116330,-0.074219,0.089844,-9.796875
1,1778672581,124215,-0.113281,0.089844,-9.800781
1,1778672581,135020,-0.074219,0.089844,-9.839844
1,1778672581,138521,-0.113281,0.089844,-9.835938
3,1778672581,142406,0.966492,0.256531,-0.004150,0.005310
1,1778672581,147970,-0.113281,0.089844,-9.800781
1,1778672581,167059,-0.074219,0.089844,-9.796875
1,1778672581,169977,-0.074219,0.089844,-9.796875
1,1778672581,172473,-0.113281,0.089844,-9.800781
1,1778672581,178526,-0.113281,0.089844,-9.800781
1,1778672581,186582,-0.113281,0.089844,-9.800781
2,1778672581,191078,0.000000,0.000000,0.000000
1,1778672581,194998,-0.074219,0.050781,-9.800781
1,1778672581,204041,-0.113281,0.050781,-9.796875
1,1778672581,209057,-0.113281,0.089844,-9.800781
1,1778672581,217228,-0.074219,0.089844,-9.796875
1,1778672581,226111,-0.113281,0.089844,-9.800781
1,1778672581,234556,-0.113281,0.089844,-9.757812
1,1778672581,240447,-0.113281,0.089844,-9.800781
3,1778672581,245783,0.966492,0.256531,-0.004211,0.005310
1,1778672581,248955,-0.113281,0.089844,-9.800781
1,1778672581,256725,-0.113281,0.128906,-9.800781
1,1778672581,263455,-0.074219,0.089844,-9.796875
1,1778672581,274753,-0.113281,0.089844,-9.800781
1,1778672581,279539,-0.113281,0.089844,-9.800781
1,1778672581,288433,-0.113281,0.089844,-9.800781
2,1778672581,291426,0.000000,0.000000,0.000000
1,1778672581,294658,-0.113281,0.089844,-9.835938
1,1778672581,304856,-0.113281,0.089844,-9.800781
1,1778672581,313899,-0.113281,0.089844,-9.800781
1,1778672581,318811,-0.113281,0.089844,-9.800781
1,1778672581,330184,-0.113281,0.089844,-9.800781
1,1778672581,333898,-0.113281,0.089844,-9.800781
2,1778672581,341298,0.000000,0.000000,0.000000
1,1778672581,346648,-0.074219,0.089844,-9.796875
1,1778672581,349396,-0.113281,0.089844,-9.800781
1,1778672581,355963,-0.074219,0.050781,-9.800781
1,1778672581,365458,-0.074219,0.050781,-9.800781
1,1778672581,373831,-0.074219,0.089844,-9.796875
1,1778672581,382661,-0.074219,0.050781,-9.800781
1,1778672581,388706,-0.074219,0.089844,-9.796875
2,1778672581,391192,0.000000,0.000000,0.000000
1,1778672581,396061,-0.113281,0.089844,-9.800781
1,1778672581,404395,-0.074219,0.089844,-9.796875
1,1778672581,413483,-0.113281,0.089844,-9.800781
1,1778672581,419435,-0.113281,0.089844,-9.800781
1,1778672581,427811,-0.074219,0.089844,-9.796875
1,1778672581,435838,-0.113281,0.089844,-9.800781
2,1778672581,442032,0.000000,0.000000,0.000000
1,1778672581,447369,-0.074219,0.089844,-9.796875
1,1778672581,453284,-0.074219,0.089844,-9.839844
1,1778672581,458117,-0.113281,0.089844,-9.800781
1,1778672581,465644,-0.113281,0.089844,-9.800781
1,1778672581,474715,-0.074219,0.089844,-9.796875
1,1778672581,485472,-0.113281,0.089844,-9.800781
1,1778672581,488512,-0.074219,0.050781,-9.800781
2,1778672581,502822,0.000000,0.000000,0.000000
1,1778672581,507778,-0.113281,0.089844,-9.800781
1,1778672581,514146,-0.074219,0.089844,-9.796875
1,1778672581,522466,-0.113281,0.089844,-9.757812
1,1778672581,528525,-0.074219,0.089844,-9.796875
1,1778672581,537084,-0.074219,0.089844,-9.796875
2,1778672581,541010,0.000000,0.000000,0.000000
1,1778672581,546323,-0.074219,0.089844,-9.839844
1,1778672581,554184,-0.113281,0.089844,-9.800781
1,1778672581,558365,-0.113281,0.089844,-9.800781
1,1778672581,567762,-0.113281,0.089844,-9.800781
1,1778672581,574645,-0.074219,0.089844,-9.796875
1,1778672581,585395,-0.074219,0.089844,-9.796875
2,1778672581,591578,0.000000,0.000000,0.000000
1,1778672581,594785,-0.074219,0.089844,-9.839844
1,1778672581,597289,-0.113281,0.089844,-9.800781
1,1778672581,607462,-0.113281,0.089844,-9.800781
1,1778672581,614399,-0.113281,0.089844,-9.800781
1,1778672581,623481,-0.152344,0.089844,-9.800781
1,1778672581,628855,-0.113281,0.050781,-9.796875
1,1778672581,636186,-0.113281,0.089844,-9.757812
2,1778672581,641163,0.000000,0.000000,0.000000
3,1778672581,644060,0.966492,0.256531,-0.004089,0.005432
1,1778672581,647986,-0.074219,0.089844,-9.796875
1,1778672581,654357,-0.113281,0.050781,-9.796875
1,1778672581,666577,-0.113281,0.050781,-9.796875
1,1778672581,669618,-0.074219,0.050781,-9.800781
1,1778672581,675744,-0.113281,0.050781,-9.761719
1,1778672581,683455,-0.113281,0.089844,-9.835938
2,1778672581,691945,0.000000,0.000000,0.000000
1,1778672581,695886,-0.113281,0.089844,-9.835938
1,1778672581,698387,-0.113281,0.050781,-9.796875
1,1778672581,707102,-0.113281,0.089844,-9.800781
1,1778672581,716359,-0.113281,0.089844,-9.757812
1,1778672581,724523,-0.113281,0.089844,-9.800781
1,1778672581,730898,-0.074219,0.089844,-9.796875
1,1778672581,738563,-0.074219,0.089844,-9.839844
2,1778672581,741548,0.000000,0.000000,0.000000
3,1778672581,745176,0.966492,0.256531,-0.004089,0.005432
1,1778672581,748373,-0.113281,0.089844,-9.800781
1,1778672581,753598,-0.113281,0.128906,-9.800781
1,1778672581,763832,-0.074219,0.089844,-9.796875
1,1778672581,769740,-0.113281,0.089844,-9.800781
1,1778672581,777418,-0.074219,0.089844,-9.796875
1,1778672581,786310,-0.113281,0.089844,-9.835938
2,1778672581,792546,0.000000,0.000000,0.000000
