sensor,time,t,ax,ay,az,wx,wy,wz,lat,lon,alt,v_kmh,satellites,x,y
acc,1778672593.0,12.0,-0.074219,0.089844,-9.796875,,,,,,,,,,
acc,1778672593.0,12.0,-0.08642787116348856,0.089844,-9.80908418371459,,,,,,,,,,
acc,1778672593.0,12.0,-0.09282356866596454,0.089844,-9.807106587298572,,,,,,,,,,
acc,1778672593.0,12.0,-0.08924380876511316,0.08232777301738922,-9.80588946239945,,,,,,,,,,
acc,1778672593.0,12.0,-0.08681845963937355,0.08984656835494338,-9.804434321183258,,,,,,,,,,
acc,1778672593.0,12.0,-0.09049804955022589,0.08984621122774364,-9.803926330507238,,,,,,,,,,
acc,1778672593.0,12.0,-0.09328073341101534,0.08984594115088207,-9.807836199698711,,,,,,,,,,
acc,1778672593.0,12.0,-0.09120470330044511,0.08984572973843634,-9.806642405822162,,,,,,,,,,
acc,1778672593.0,12.0,-0.09337440672306617,0.0860063685008715,-9.80568244527575,,,,,,,,,,
acc,1778672593.0,12.0,-0.09515716452278526,0.08635005199268456,-9.80524349072066,,,,,,,,,,
acc,1778672593.0,12.0,-0.09343468086964454,0.08663748255141263,-9.80455505461385,,,,,,,,,,
acc,1778672593.0,12.0,-0.094944653317551,0.08688144481813304,-9.800998691132325,,,,,,,,,,
acc,1778672593.0,12.0,-0.09624242346660257,0.08709112211898953,-9.800983283861829,,,,,,,,,,
acc,1778672593.0,12.0,-0.09736987263376601,0.0846884673630353,-9.800711437137462,,,,,,,,,,
acc,1778672593.0,12.0,-0.09835854102581533,0.08500881626384056,-9.80071575955924,,,,,,,,,,
acc,1778672593.0,12.0,-0.09923263387537418,0.08529204033149534,-9.800719581060969,,,,,,,,,,
acc,1778672593.0,12.0,-0.10217546927168918,0.08554425881150282,-9.80072298420875,,,,,,,,,,
acc,1778672593.0,12.0,-0.1027593383903744,0.08371659349937541,-9.800520677880161,,,,,,,,,,
acc,1778672593.0,12.0,-0.10133164200464731,0.08206902971937853,-9.800533700183701,,,,,,,,,,
acc,1778672593.0,12.0,-0.10190182016791262,0.0824400218911564,-9.800545500395485,,,,,,,,,,
acc,1778672593.0,12.0,-0.10242092678781248,0.08277778384822262,-9.800556243648117,,,,,,,,,,
acc,1778672593.0,12.0,-0.1028955652211699,0.08308661213128435,-9.800566066602407,,,,,,,,,,
acc,1778672593.0,12.0,-0.10333124733064551,0.08337009308936501,-9.802049963895788,,,,,,,,,,
acc,1778672593.0,12.0,-0.10373261005117886,0.08363124379094326,-9.800265450236996,,,,,,,,,,
acc,1778672593.0,12.0,-0.10410358236107707,0.08387262066537567,-9.798616056508632,,,,,,,,,,
acc,1778672593.0,12.0,-0.10444751542125878,0.08409640417930804,-9.798697189967891,,,,,,,,,,
acc,1778672593.0,12.0,-0.10335325184711801,0.08430446549683618,-9.800186692670314,,,,,,,,,,
acc,1778672593.0,12.0,-0.10370084891028473,0.08313071914726859,-9.80157520125742,,,,,,,,,,
acc,1778672593.0,12.0,-0.10270123599339909,0.0833583399547523,-9.802872744897005,,,,,,,,,,
acc,1778672593.0,12.0,-0.10304901481621748,0.08357153707468136,-9.80280398489655,,,,,,,,,,
acc,1778672593.0,12.0,-0.1033754560858676,0.08377165374064563,-9.802739443583572,,,,,,,,,,
acc,1778672593.0,12.0,-0.10368248693620216,0.08395987133391433,-9.802678739940843,,,,,,,,,,
acc,1778672593.0,12.0,-0.10397180907869412,0.08413723304619779,-9.803681253592078,,,,,,,,,,
acc,1778672593.0,12.0,-0.10309889335711628,0.084304663508988,-9.803481565362645,,,,,,,,,,
acc,1778672593.0,12.0,-0.1033899116104806,0.08446298516942143,-9.80217626798069,,,,,,,,,,
acc,1778672593.0,12.0,-0.10366553575346099,0.08461293202487714,-9.802137387573776,,,,,,,,,,
acc,1778672593.0,12.0,-0.10180280813723228,0.08475516120031187,-9.802100508319462,,,,,,,,,,
acc,1778672593.0,12.0,-0.1010704966079324,0.08489026275355717,-9.801961778381603,,,,,,,,,,
acc,1778672593.0,12.0,-0.10037393995230014,0.0850187680171425,-9.802944483888998,,,,,,,,,,
acc,1778672593.0,12.0,-0.09971053779383769,0.08613193763173414,-9.803880414871019,,,,,,,,,,
acc,1778672593.0,12.0,-0.10004730424114802,0.08622405667948387,-9.803803499367405,,,,,,,,,,
acc,1778672593.0,12.0,-0.1003688109085134,0.08631200156912304,-9.803730069109037,,,,,,,,,,
acc,1778672593.0,12.0,-0.09974650441483157,0.08639605516197305,-9.803566933932414,,,,,,,,,,
acc,1778672593.0,12.0,-0.09915109904096213,0.08647647527872264,-9.802590869670754,,,,,,,,,,
acc,1778672593.0,12.0,-0.09858085129124641,0.08566004725077032,-9.80254947427499,,,,,,,,,,
acc,1778672593.0,12.0,-0.09803416548369236,0.0857539361576574,-9.803386372410094,,,,,,,,,,
acc,1778672593.0,12.0,-0.09750957841581369,0.0858440297830811,-9.803242943561665,,,,,,,,,,
acc,1778672593.0,12.0,-0.09785075306872805,0.08508553017969957,-9.80310518927472,,,,,,,,,,
acc,1778672593.0,12.0,-0.09817871125603418,0.08518666784415611,-9.803055790395694,,,,,,,,,,
acc,1778672593.0,12.0,-0.09849422516358174,0.0852839678688179,-9.802110566440437,,,,,,,,,,
acc,1778672593.0,12.0,-0.09879800777182605,0.08537765012676887,-9.802083251548206,,,,,,,,,,
acc,1778672593.0,12.0,-0.09830125011278641,0.08546791794913482,-9.801977989412697,,,,,,,,,,
acc,1778672593.0,12.0,-0.09859920223350449,0.08555495965125326,-9.801954180902095,,,,,,,,,,
acc,1778672593.0,12.0,-0.09812177630325393,0.08487399770204597,-9.801931207057246,,,,,,,,,,
acc,1778672593.0,12.0,-0.09766077369262918,0.08421646065508263,-9.801909023506289,,,,,,,,,,
acc,1778672593.0,12.0,-0.09721533683054553,0.08358112533993947,-9.801887588982707,,,,,,,,,,
acc,1778672593.0,12.0,-0.09751621058856935,0.08369841490434334,-9.801866865058503,,,,,,,,,,
acc,1778672593.0,12.0,-0.09780728790950675,0.08381188552539327,-9.801846815904412,,,,,,,,,,
acc,1778672593.0,12.0,-0.09808905437453966,0.0839217264971164,-9.80246759470495,,,,,,,,,,
acc,1778672593.0,12.0,-0.098361963797122,0.084028114729532,-9.80306885995483,,,,,,,,,,
acc,1778672593.0,12.0,-0.09862644077724755,0.0841312157443813,-9.80302830195339,,,,,,,,,,
acc,1778672593.0,12.0,-0.09888288301322788,0.08423118457632744,-9.802988976093834,,,,,,,,,,
acc,1778672593.0,12.0,-0.09913166339742012,0.08432816658993271,-9.802950825192475,,,,,,,,,,
acc,1778672593.0,12.0,-0.09937313191909979,0.08375566026327315,-9.803580433536037,,,,,,,,,,
acc,1778672593.0,12.0,-0.09894903538925415,0.08385830915464303,-9.80346738049557,,,,,,,,,,
acc,1778672593.0,12.0,-0.09918781964592362,0.08330720950476,-9.803357545122747,,,,,,,,,,
acc,1778672593.0,12.0,-0.09877661971344431,0.08277155041707267,-9.803315113193824,,,,,,,,,,
