sensor,time,t,ax,ay,az,wx,wy,wz,lat,lon,alt,v_kmh,satellites,x,y
acc,1778672777.0,196.0,-0.035156,0.203125,-9.796875,,,,,,,,,,
acc,1778672777.0,196.0,-0.047365183714591,0.203125,-9.80908418371459,,,,,,,,,,
acc,1778672777.0,196.0,-0.053761044949018816,0.203125,-9.807106587298572,,,,,,,,,,
acc,1778672777.0,196.0,-0.05769742038775171,0.203125,-9.80588946239945,,,,,,,,,,
acc,1778672777.0,196.0,-0.05405871755398885,0.203125,-9.804434321183258,,,,,,,,,,
acc,1778672777.0,196.0,-0.05686198477162342,0.203125,-9.803926330507238,,,,,,,,,,
acc,1778672777.0,196.0,-0.05898195102682629,0.203125,-9.80354216338812,,,,,,,,,,
acc,1778672777.0,196.0,-0.06064143139949072,0.203125,-9.803241442660873,,,,,,,,,,
acc,1778672777.0,196.0,-0.061975862507403445,0.1992858087646532,-9.802999625342729,,,,,,,,,,
acc,1778672777.0,196.0,-0.0630723107320854,0.1996296319404328,-9.805949459275306,,,,,,,,,,
acc,1778672777.0,196.0,-0.06398929607861509,0.19991717932013567,-9.805524274603366,,,,,,,,,,
acc,1778672777.0,196.0,-0.06773956908101847,0.20016124074092634,-9.80813543082978,,,,,,,,,,
acc,1778672777.0,196.0,-0.06819815617991667,0.2003710032613461,-9.807614914886258,,,,,,,,,,
acc,1778672777.0,196.0,-0.06859655773284386,0.2005532362855239,-9.804319436839677,,,,,,,,,,
acc,1778672777.0,196.0,-0.0689459189583379,0.1982857833846777,-9.804099569285347,,,,,,,,,,
acc,1778672777.0,196.0,-0.06925479314868649,0.19856924368088205,-9.803905181906691,,,,,,,,,,
acc,1778672777.0,196.0,-0.07169423105701508,0.19665723980029873,-9.805896507562645,,,,,,,,,,
acc,1778672777.0,196.0,-0.07388063985869513,0.19699727987042703,-9.805422205181365,,,,,,,,,,
acc,1778672777.0,196.0,-0.0738975659211758,0.19730381176090697,-9.805190034428088,,,,,,,,,,
acc,1778672777.0,196.0,-0.07391290353954376,0.1975815768441423,-9.804979651983027,,,,,,,,,,
acc,1778672777.0,196.0,-0.07392686734900063,0.19605244781263068,-9.80639194035828,,,,,,,,,,
acc,1778672777.0,196.0,-0.07393963497782723,0.19465430843221201,-9.806146714760875,,,,,,,,,,
acc,1778672777.0,196.0,-0.07559005494266584,0.19337092244449738,-9.807560358448331,,,,,,,,,,
acc,1778672777.0,196.0,-0.07553474800589303,0.1921886308600587,-9.808705083125817,,,,,,,,,,
