Time [s],Steer [deg],Speed [km/h],Car ax [m/s²],Car ay [m/s²],Car az [m/s²],IMU ax [m/s²],IMU ay [m/s²],IMU az [m/s²],IMU wx [rad/s],IMU wy [rad/s],IMU wz [rad/s],IMU pos X [m],IMU pos Y [m],IMU pos Z [m]
0.03000000000000002,3.0069043499979475e-09,3.112661574137886e-05,3.156574972942329e-06,-0.0010494014982801664,6.767874479258318e-07,0.01101132543162692,-0.00405361242796005,9.805994126340751,-1.5941309248867188e-06,-2.1293096366057666e-07,2.4401465831287616e-07,101.89989558133044,0.08114039307834836,1.4715374263217016
0.03800000000000003,4.024026284367157e-09,4.068152319442096e-05,-1.7852753359401533e-06,0.00040594927803484565,-2.2931036679934573e-05,0.011021205877374617,0.004832479542948456,9.805965229037085,-2.471641178799095e-05,-2.3925719292340797e-07,2.4576694240340985e-07,101.89989557589357,0.08114051713705775,1.471537416974352
0.07300000000000005,1.3197219295080252e-08,5.247481418238458e-05,7.548141487532808e-07,0.00033664045597664644,-1.652643536133006e-05,0.01101701521528861,0.001949601691655916,9.805973271204898,-2.569563975209529e-05,-3.820302765382397e-07,1.371546632104183e-07,101.89989552165883,0.08114169313747421,1.4715373575597746
0.10600000000000008,1.817487125069401e-08,4.053928004971617e-05,1.8580734977427728e-07,0.000160674231235171,1.7122125317991526e-07,0.011013609629411917,-8.704093934764393e-06,9.805994075423486,-1.241503475162872e-05,-3.822650278932707e-07,-5.1043940391877554e-08,101.89989548767433,0.0811423641370307,1.4715372932496067
0.1440000000000001,1.9975242510274223e-08,1.957348886353847e-05,2.855180736123742e-07,-0.00030421430427330254,4.89246955960544e-06,0.01101167106664474,-0.0013365880263439059,9.806000624183032,7.84556571738514e-06,-2.9207914901871227e-07,-1.347485772704232e-07,101.89989547155898,0.08114263674147924,1.4715372270170348
0.18100000000000013,2.0535953131702418e-08,3.946418860240989e-06,5.302442307564103e-08,-0.00016317677016624082,4.503519462080213e-06,0.011012051285418928,1.012786860566882e-05,9.805999982435983,1.3017215809896084e-05,-2.0557761098809785e-07,-1.5835279020125796e-07,101.89989547845016,0.08114244234879936,1.4715371756564815
0.21500000000000016,2.0738063899372003e-08,6.925777821840838e-06,3.9788886106207277e-07,5.833952886224309e-05,2.635365879373374e-06,0.011011635151495726,0.0011437099408288089,9.805998132368815,-1.1604670697841516e-05,-1.2005288682048525e-07,-1.355554518799465e-07,101.89989548676643,0.08114227110249728,1.4715371390589966
0.25200000000000017,2.0848854176414047e-08,4.15272418146567e-05,5.464546099472282e-07,0.0006709091459854869,-5.208853988409323e-05,0.011018004823146991,0.0031736648365468527,9.805936395946532,-9.639571855433259e-05,-1.8223178324617982e-07,1.2945864711172175e-07,101.89989542313774,0.08114382054855819,1.4715370962378471
0.2700000000000002,2.117600662964644e-08,9.898199732629302e-05,6.028586319327342e-07,0.0010744228928843504,-9.243369459507596e-05,0.011022894890001037,0.004174724795318601,9.805890709325798,-0.000160510256110496,-3.512995643152569e-07,3.950379886082857e-07,101.89989532905614,0.08114601220787372,1.4715370517518964
0.3000000000000002,2.8071067750052342e-08,0.00025539570001058666,9.038374728651189e-07,0.001795860889865564,-0.00017138124052035964,0.011031777804638777,0.005610547987503834,9.805801720626189,-0.0002943533196220584,-9.031846332669046e-07,1.031969654763642e-06,101.89989502608348,0.08115290120132515,1.4715368926717523
0.32900000000000024,9.448397278962791e-08,0.0004776051983210363,1.6092234325917618e-06,0.002420476806454945,-0.0002495943733402758,0.011038890443108662,0.006550620835207064,9.80571467204419,-0.0004441400617413543,-1.7591512142491222e-06,1.8197392266882468e-06,101.89989450797127,0.08116445899591931,1.4715365727774035
0.33700000000000024,1.5803500707301268e-07,0.000549853145753844,1.914118977452106e-06,0.0025705010025977694,-0.00027024001119703005,0.011040305355869747,0.006749590278406886,9.805691996703535,-0.0004878088713670768,-2.0437996215333623e-06,2.052629740932227e-06,101.89989431981796,0.08116862039351744,1.4715364458352234
0.34800000000000025,3.6931475305169956e-07,0.0006559746330454681,2.422809931707925e-06,0.002759375648036191,-0.0002974773772559335,0.011041755318511058,0.006979299479686689,9.80566235475677,-0.0005490989411823396,-2.4631022959529812e-06,2.3770795522457162e-06,101.89989402662974,0.08117508066264516,1.4715362391667666
0.3860000000000003,-4.3477250128196225e-06,0.0010720360548488318,5.038044602454381e-06,0.0032502498752835346,-0.00037659740798248726,0.011041674076009495,0.007317022507957897,9.805578985279135,-0.000767017668783589,-4.073593236951163e-06,3.4862546511784164e-06,101.89989268744961,0.08120437743765724,1.471535194096231
0.4000000000000003,-7.0937546706614275e-06,0.001239522685503278,6.335416491865633e-06,0.003358427655276023,-0.00039773246487348935,0.011039471099970914,0.007256125195858698,9.805558060366453,-0.0008469031897928822,-4.687969340438257e-06,3.870362536954768e-06,101.89989206154367,0.08121801112334966,1.4715346631295982
0.4210000000000003,-5.399896418628213e-06,0.0014987308361954878,8.607289174204622e-06,0.003450309829967364,-0.00042004089647102165,0.011033973623796467,0.007029085723131899,9.805537873968845,-0.000964342121190812,-5.578696951151005e-06,4.39314977633665e-06,101.89989098777791,0.08124137476926109,1.4715337051305524
0.45000000000000034,-3.4937697685734175e-06,0.0018623785687726501,1.2283671824757637e-05,0.0034559283669581714,-0.0004313513016500897,0.011022454067924615,0.006472465568627568,9.805532773334102,-0.001119587361972186,-6.661947738357411e-06,4.975847190092922e-06,101.89988924459009,0.08127933568394213,1.4715320508207186
0.46400000000000036,-3.0094748310825082e-06,0.0020366373895434283,1.421739493934183e-05,0.0034165403719400374,-0.0004285796562352944,0.011015529047625669,0.0061132238575472625,9.805539708335482,-0.0011907692304468707,-7.092051070979791e-06,5.191772602763733e-06,101.89988829946981,0.08129997103903397,1.4715311132929096
0.4890000000000004,-2.379419349624225e-06,0.0023400514678859068,1.77548493669555e-05,0.0032766326480723005,-0.00040971869891547936,0.011001481767955503,0.005269642756620795,9.805567561276563,-0.0013093410582626524,-7.663919510937014e-06,5.463893053828325e-06,101.89988645574962,0.08134039508982907,1.4715292196180354
0.5150000000000003,-1.930744259635985e-06,0.0026380588167222233,2.1345039572732223e-05,0.0030470817638454826,-0.0003718526614553619,0.01098540884357927,0.004234121510692112,9.80561631142061,-0.001419005810981052,-7.946205724651144e-06,5.575437526970738e-06,101.89988434680895,0.08138698186028004,1.4715269693286244
0.5290000000000004,-1.7499212351570694e-06,0.0027885053675904235,2.3147932245587916e-05,0.0028941419200717404,-0.000344265820064495,0.010976501531802694,0.0036136485392395147,9.80565014964655,-0.00147175841379166,-7.952967398773909e-06,5.558555542207665e-06,101.89988314038217,0.08141382885705653,1.47152565005071
0.5660000000000004,-1.4120942780161396e-06,0.0031445896960140916,2.7294385809382536e-05,0.002369814022762349,-0.0002546623830347554,0.01095394428003311,0.002758020130468441,9.805755959370147,-0.0015928823848034032,-7.461399733098597e-06,5.247373471112565e-06,101.89987975813078,0.08148998383998084,1.4715218614384442
0.5930000000000004,-1.2536606424812457e-06,0.003389809671991247,3.1810781357789826e-05,0.0026399988805772016,-0.00023267145764852012,0.010943346054681613,0.005274666599581612,9.805781887667912,-0.0017463462344873527,-6.761551050166473e-06,5.015648383957033e-06,101.89987711563572,0.08155051655388995,1.4715188797929397
0.6240000000000004,-1.1265455219319622e-06,0.0037456792398867346,3.790555722525433e-05,0.0037423988351574593,-0.000269579304472023,0.010941304738977448,0.00841826024848746,9.805737555197807,-0.0020220881666585234,-5.9861356176129606e-06,6.002760195782867e-06,101.89987379427319,0.081627871111094,1.4715152579672692
0.6580000000000005,-1.0255161340236215e-06,0.004308431010637293,4.4866452552635096e-05,0.005416340682503035,-0.00036349435080342284,0.0109491547037227,0.010741760914340853,9.80562403654907,-0.0024205956270234477,-5.6492844588159956e-06,9.195143358267598e-06,101.8998696250205,0.08172640296583468,1.4715109855291129
0.6830000000000005,-9.650846543593384e-07,0.004835362198811466,4.850449989602573e-05,0.00624566051226363,-0.0004165808240262897,0.010955547527676274,0.009948765266430532,9.805557218019297,-0.0027111911004450134,-5.862865544519828e-06,1.247355455947362e-05,101.89986612065898,0.08180989634604979,1.4715075731380993
0.6900000000000005,-9.495201668600709e-07,0.004993250166174223,4.92129959148736e-05,0.006345258362148872,-0.00042425592946663296,0.010956682005773656,0.009504967126983914,9.805546707938193,-0.0027852857017511908,-5.97850937283641e-06,1.3379809618292508e-05,101.8998650708743,0.08183497847736486,1.4715065693272176
0.7040000000000005,-9.198263551867402e-07,0.005314318423127041,5.044654012546902e-05,0.006408419731966,-0.00043110361074118496,0.010957724618803188,0.008581219763123392,9.805535658648946,-0.002925332086993516,-6.257891667724203e-06,1.5018152911098821e-05,101.89986288414731,0.08188730078431544,1.4715044945451006
0.7340000000000005,-8.619232451391645e-07,0.005995370667757373,5.278388141717367e-05,0.006144048603402237,-0.00041262568426705633,0.010953959477735711,0.006457822845397806,9.805551657683015,-0.0031974610044956664,-6.939214201086893e-06,1.7423762202364713e-05,101.8998578247091,0.0820086747633204,1.4714997428938363
0.7600000000000006,-8.177754400751291e-07,0.006550904866373815,5.447272177722103e-05,0.005703871021558745,-0.00036679186410077557,0.01094558048911341,0.004437375667956021,9.80560093151467,-0.003408004014281222,-7.446252170446536e-06,1.835709603536006e-05,101.8998530592534,0.08212337277251927,1.4714953001091597
0.7930000000000006,-7.699501363138525e-07,0.007175516679293583,5.3660424751459304e-05,0.004734089974718859,-0.00023805772153875172,0.010929265844765293,-0.0019931422069215735,9.80574333685619,-0.003590834565698718,-7.72148589039148e-06,1.8392563069092728e-05,101.89984658126174,0.082279979630121,1.4714892870236471
0.8000000000000006,-7.610197702398772e-07,0.007286902073292327,5.251316656747548e-05,0.004307763802210657,-0.0001909686598570625,0.010924699675728997,-0.003969860422088131,9.80579568254287,-0.0036007749955592797,-7.68202825644592e-06,1.814782049570371e-05,101.89984516508535,0.08231435260291622,1.4714879701640555
0.8130000000000006,-7.456058001335153e-07,0.007462502550188681,4.965732097634834e-05,0.003384800627279542,-8.64112779907631e-05,0.010915228332785538,-0.007567669680401658,9.805911998775333,-0.003591213304552512,-7.4759823241395655e-06,1.7262993098353977e-05,101.89984252005476,0.08237872526030116,1.4714855022124762
0.8400000000000006,-7.185805822119423e-07,0.007654638164768762,4.077863458354381e-05,0.0006614154763939419,0.0002127983727953309,0.010889976708133648,-0.017118550134905895,9.806245619330412,-0.0034384334604985315,-6.336228539235729e-06,1.3286024485311261e-05,101.89983706786488,0.08251237215791533,1.4714803701687484
0.8700000000000007,-6.964772275528855e-07,0.007511539411627139,2.6824852143139776e-05,-0.0031698395386062133,0.0006609420872966618,0.010856396563725453,-0.028143669255710727,9.806743944303498,-0.00304717747747982,-3.590142810741329e-06,5.32203555599287e-06,101.89983136443522,0.0826544508402215,1.4714749281031452
0.8890000000000007,-6.865170096428713e-07,0.007194798755467481,1.6005940707537373e-05,-0.0058540927912081216,0.0009968446530714916,0.010834630794799073,-0.03535812422636192,9.807115287318075,-0.0026773229336402283,-9.104437470441528e-07,-1.2199795237007107e-06,101.89982812738727,0.08273697287917667,1.4714718220247258
0.9000000000000007,-6.820216325640007e-07,0.006926768513166202,9.375159962608668e-06,-0.007436388336756515,0.0012025449689233951,0.010822821164014175,-0.03909792536393664,9.807341403263976,-0.0024239965358275406,9.889163319748663e-07,-5.349791596442243e-06,101.89982643915192,0.08278095382950133,1.471470209055243
0.9090000000000007,-6.789609429217144e-07,0.006661447085228868,3.939201891591367e-06,-0.008694301040170735,0.0013740939897592809,0.010813832046756611,-0.04203559089359743,9.807529128843413,-0.0021983555334684087,2.727570546364989e-06,-8.82152853062352e-06,101.89982517653068,0.08281449355563543,1.4714690149014296
0.9260000000000007,-6.74497104083523e-07,0.006050741341312463,-5.863681723057909e-06,-0.01099248009788965,0.0017003337900186705,0.010798966845852923,-0.04699619571122871,9.807883599844429,-0.0017310785197346286,6.439342760496226e-06,-1.534541405026427e-05,101.89982312029426,0.08287103446688247,1.4714671256881737
0.9590000000000007,-6.69545512366952e-07,0.004498746614863013,-1.7914635536664316e-05,-0.014769535427708952,0.0022954219495079664,0.010779927075937713,-0.05365029731618684,9.808517038279696,-0.0007171743587163637,1.4937534646036081e-05,-2.628479554260121e-05,101.89982054338161,0.08295130382579467,1.4714651652671398
0.9600000000000007,-6.694516103566635e-07,0.004445220659128585,-1.8007475383937272e-05,-0.014865244216058927,0.0023118822709391183,0.01077953556104285,-0.053786576647005105,9.808534201018894,-0.0006851255882640015,1.5214166312780656e-05,-2.6552398738404602e-05,101.89982049712243,0.0829530708398592,1.471465146755941
0.9830000000000008,-6.678873792491454e-07,0.0031334741943343366,-1.2462248376090206e-05,-0.01677493170468676,0.0025739523976451312,0.010765819766160274,-0.05581110497262857,9.80880972052855,5.8548712279155256e-05,2.172889499966246e-05,-3.106484384370623e-05,101.89981998316797,0.08298220276547029,1.4714654765766448
0.9890000000000008,-6.676247306736381e-07,0.0027698969201787682,1.8216722457510038e-06,-0.017198561397631502,0.0024275265832162754,0.010742754810428138,-0.055860682460755776,9.808674050958691,0.00025098736415639735,2.3519539510005135e-05,-3.141468685120561e-05,101.89982002605628,0.08298610847137514,1.4714658097873086
