Time [s],Steer [deg],Speed [km/h],Car ax [m/s²],Car ay [m/s²],Car az [m/s²],IMU ax [m/s²],IMU ay [m/s²],IMU az [m/s²],IMU wx [rad/s],IMU wy [rad/s],IMU wz [rad/s],IMU pos X [m],IMU pos Y [m],IMU pos Z [m]
0.03000000000000002,5.2607193643026667e-14,2.9760511006029344e-05,1.6145778825431088e-06,-0.0010536883222754046,-6.5046246964279746e-06,0.011016246919518023,-0.0038535759613123775,9.805983344264211,5.103939161028193e-06,-1.3393335862930767e-07,2.6029606935034384e-07,1.9016274570556362,-1.749998762420899,1.4715374151184204
0.060000000000000046,2.276756165313163e-13,4.403403328694308e-05,-1.7885745602417785e-06,-0.0007622456814936198,-3.978025984590612e-06,0.011012502373827324,-0.0018147028711860305,9.80599342258433,1.1150981628367106e-05,-2.4826507048131974e-07,2.387682028450064e-07,1.9016274562187068,-1.7499979505795982,1.471537344468182
0.09000000000000007,1.55304133154878e-13,3.5389559599161554e-05,-5.152626600303225e-07,-0.0005282622886635086,6.727928007135534e-06,0.011009512962240155,-0.000777615723702216,9.806005874405841,1.1324598551000366e-05,-2.335081369462865e-07,3.831335619248598e-08,1.901627454439972,-1.749997493710796,1.4715372556504351
0.12000000000000009,6.388939602696868e-14,2.142092076356329e-05,2.3857060261161116e-07,-0.0003387975861820197,1.519133369313486e-05,0.01100877576339232,-0.0002876602695108196,9.806014262474896,1.0507416409842539e-05,-1.1717604776989155e-07,-1.048983418849458e-07,1.9016274548848155,-1.7499973051581292,1.4715371728132771
0.1510000000000001,9.860650069756138e-15,9.00077565719227e-06,2.2930562330028698e-07,-0.00018104745633969394,1.8293885165389346e-05,0.011009830327734851,0.00010084048905217575,9.806016237699117,9.900307558104623e-06,2.712948837404851e-08,-1.5558193842799877e-07,1.9016274592165814,-1.7499973311276105,1.4715371077529293
0.18500000000000014,-1.2803761751211745e-14,6.892701759434296e-06,-1.99779608735842e-07,-6.990912568105421e-05,1.6488188184710015e-05,0.011012641182998604,0.00025086100190370366,9.806011920927153,8.326471392913476e-06,1.2042753024532415e-07,-1.467845099631072e-07,1.9016274675347402,-1.7499975481079773,1.4715370607564155
0.21000000000000016,-1.7249840839732986e-14,7.516392799728123e-06,1.4232393279815202e-07,4.2848483272336056e-05,8.854842108184583e-06,0.011013619571278643,0.0008685881066859141,9.806002913283438,-7.5751540401596564e-06,1.441122793242041e-07,-1.143855869401236e-07,1.9016274745776534,-1.749997644019244,1.4715370393485208
0.25000000000000017,1.9052879315211148e-14,3.7318711674158865e-05,7.252961944698221e-07,0.0005880260548511488,-8.46581945324349e-05,0.011019444751906811,0.0026593147498332574,9.805902599648595,-8.194881782392801e-05,1.4464533737286112e-08,1.6637577219929057e-07,1.9016274852182906,-1.7499962799520823,1.4715369983515911
0.2700000000000002,5.6839023772374084e-14,9.414852578060172e-05,9.447795843926645e-07,0.0009576882976972791,-0.0001597191086632129,0.011024096415613579,0.0035136469632275073,9.805822311224045,-0.0001407924610849928,-2.007954263392697e-07,4.553128851985947e-07,1.9016274878012267,-1.7499941429822656,1.4715369324384724
0.2950000000000002,6.8916975682275234e-15,0.00020382141889282196,1.422914215645916e-06,0.0014332362835768402,-0.00026732133413455384,0.011029777840674966,0.0044067795958993745,9.805707999905612,-0.000229516969885441,-6.465270174428732e-07,9.38164436100284e-07,1.9016274848832793,-1.7499894101047375,1.4715367464288003
0.33100000000000024,-3.6049299920013247e-12,0.00043209758365562686,2.836846730910841e-06,0.0019958182687667045,-0.0004172466735960961,0.011033914542217204,0.005145871332723275,9.805551664138632,-0.00037328775699292487,-1.5768658464185356e-06,1.7575415228337339e-06,1.9016274621991511,-1.7499775456184237,1.4715361420187534
0.33600000000000024,-5.406802359332619e-12,0.0004693494179675622,3.135244411103081e-06,0.0020589324450290126,-0.0004359131909117544,0.011033885189788723,0.005218510019977473,9.805532610097151,-0.00039414010947996797,-1.722701891152621e-06,1.8721874264056695e-06,1.9016274569894012,-1.7499753695424547,1.4715360167206624
0.36300000000000027,-3.1270252524655623e-11,0.0006887413815361191,5.266691524761404e-06,0.0023405212679981687,-0.0005231276981200402,0.011030766853307858,0.005493505745110783,9.805445757685145,-0.0005093121181261696,-2.5180972549819925e-06,2.461567115292818e-06,1.9016274199764287,-1.7499612096075652,1.4715351283506295
0.3900000000000003,-9.727803686554514e-11,0.0009319104865318482,8.294549777441866e-06,0.002529129899633911,-0.0005831935058870729,0.01102290602666846,0.005509805503813959,9.805389916246758,-0.0006263213970551436,-3.2342313916586638e-06,2.9802659739551277e-06,1.9016273698845827,-1.7499427996306736,1.4715338402648037
0.4070000000000003,-1.5772009878677368e-10,0.0010928292304385409,1.0642043942221558e-05,0.0025960276076864345,-0.0006056333726971916,0.011015991673085325,0.005419526414970482,9.805371655596595,-0.000699010962920777,-3.594868963313068e-06,3.261312958027511e-06,1.901627333844306,-1.749928967299583,1.4715328052916214
0.4110000000000003,-1.7345047389289757e-10,0.0011312453894141371,1.12405740478149e-05,0.002606819309959511,-0.0006092282607661078,0.011014190667745281,0.005390731174050889,9.805369170498425,-0.0007159733550002859,-3.6667164582152994e-06,3.321612398716057e-06,1.9016273250934104,-1.7499254596485365,1.4715325357513493
0.44500000000000034,-3.203832229219927e-10,0.00146158968469539,1.691386396356505e-05,0.002638595249954213,-0.0006157196577220411,0.010997267808486474,0.0050413616828776315,9.805373097482374,-0.0008576244891372565,-4.047720002918178e-06,3.7428873473966246e-06,1.901627251607031,-1.749891763872505,1.471529839531152
0.45000000000000034,-3.430743321340601e-10,0.0015102860393639264,1.7818704150439808e-05,0.0026357807106674597,-0.0006133287130179134,0.010994661753043833,0.004975086503268254,9.805377058999893,-0.0008780173496018899,-4.067556706527009e-06,3.791674503920289e-06,1.9016272415821953,-1.749886226651296,1.4715293821062185
0.46200000000000035,-3.977976979664984e-10,0.0016267969086169159,2.0038028007743775e-05,0.0026226190345349652,-0.0006044735010578922,0.01098843375087015,0.0048011131872941985,9.805389599137389,-0.000926416400601687,-4.077511467999834e-06,3.896212948514662e-06,1.901627219169482,-1.7498723358312775,1.4715282216529009
0.4970000000000004,-5.548088342184974e-10,0.0019600047143565245,2.6591341812916265e-05,0.002528592239320332,-0.0005546188875111218,0.010971468381175489,0.0040993274900288385,9.805448850034004,-0.0010608266144799653,-3.82543837169908e-06,4.1074774913145896e-06,1.9016271737983426,-1.7498270785876613,1.4715243502453
0.5080000000000003,-6.021315295020738e-10,0.002061406365976544,2.8591783114886677e-05,0.0024819638702039517,-0.0005325196133037211,0.010966779069508574,0.003845296277413322,9.80547330148871,-0.0011005995103358398,-3.671449301981494e-06,4.144316768959201e-06,1.9016271678710204,-1.7498114468372485,1.471522992142993
0.5460000000000004,-7.539601277570388e-10,0.0023936072169435103,3.482475761666781e-05,0.0022726768607748064,-0.00043708776969717705,0.010953885273902201,0.002832084936177195,9.805574207400419,-0.0012276433285412424,-2.9446826828416903e-06,4.160241610187364e-06,1.9016271880658866,-1.7497525967919758,1.4715178386456926
0.5600000000000004,-8.046139237733029e-10,0.0025074492864261854,3.67971943199159e-05,0.0020881976032463396,-0.00039636731336280533,0.010950521042055664,0.002466518898137208,9.805615886289006,-0.0012698895908557074,-2.6263060118719337e-06,4.122080183637572e-06,1.9016272137263464,-1.749729137450996,1.4715157799027765
0.5670000000000004,-8.287903385517226e-10,0.002563209991457484,3.795473508303032e-05,0.0020954301082810223,-0.0003854794113799054,0.010949849656510928,0.003162301480633884,9.805625997574813,-0.001295493112875429,-2.466385416848159e-06,4.087992827209718e-06,1.9016272305743518,-1.749717061620645,1.471514722308399
0.6000000000000004,-9.332989236240882e-10,0.002849944937888948,4.585950416097009e-05,0.0027217427681962936,-0.00041872161544112595,0.01094847564557315,0.006360303573912502,9.80558448787173,-0.0014975764746494142,-1.8394114474440569e-06,4.2429496092684674e-06,1.9016273472181606,-1.7496558792302426,1.471509491756663
0.6240000000000004,-1.0021840574887428e-09,0.003128548470427855,5.325011585343419e-05,0.0036495480933018834,-0.0005309819439545851,0.010953809501272041,0.008552626304367702,9.805457550039469,-0.001710304365161021,-1.705590545002325e-06,5.21782089513306e-06,1.9016274702186173,-1.7496053729025187,1.4715054043473823
0.6530000000000005,-1.0829910401426974e-09,0.0035827771815607227,6.377236408938875e-05,0.004965045532119225,-0.000734956994895923,0.010963479343701706,0.01026605396420845,9.805230331299969,-0.0020215440349361275,-2.175647661308576e-06,7.549479895832198e-06,1.9016276566335177,-1.7495352407317823,1.4715000316667395
0.6680000000000005,-1.125707955339689e-09,0.0038663450993836113,6.906265876437214e-05,0.0055110300284508355,-0.0008357426946238668,0.01096808547900175,0.010249127686264905,9.805117929880343,-0.0021828718965555527,-2.709715287192023e-06,9.126526143464829e-06,1.901627766640215,-1.7494944700889148,1.4714970091831645
0.6910000000000005,-1.1942377724594085e-09,0.004339929143829573,7.624884759500824e-05,0.005814476924214832,-0.0009378442558523027,0.010969889125761008,0.008645386519129822,9.80500439962799,-0.0024041403806761195,-3.82447956792397e-06,1.157233648770298e-05,1.9016279503410563,-1.7494259106459986,1.4714919817700256
0.7200000000000005,-1.2864936965630328e-09,0.0049464126237845655,8.450827330671339e-05,0.005606921074383945,-0.000969023610998013,0.01095997362393657,0.006773231882241683,9.80497224589514,-0.0026424460898748924,-5.415597046012386e-06,1.383816034260532e-05,1.9016282070730202,-1.749329725560371,1.4714848927204087
0.7500000000000006,-1.3862601024070875e-09,0.005536662942993692,9.291847904714929e-05,0.005152070444331996,-0.0009050377799530653,0.010936482669045554,0.004937322886116483,9.805048942368858,-0.0028638613425989137,-6.784115933179113e-06,1.4930487288626319e-05,1.901628510264649,-1.7492197408655397,1.4714766599368414
0.7630000000000006,-1.429610005155011e-09,0.005776424570314561,9.638950328518226e-05,0.0049461436417511,-0.0008556074194687193,0.010924147927787967,0.004136422168010823,9.805106221491332,-0.0029539492945158743,-7.19195823994353e-06,1.5112492628915681e-05,1.9016286580859498,-1.7491690030671951,1.4714728230214928
0.7920000000000006,-1.5236214143486285e-09,0.00626473576356738,0.00010066045121050848,0.0042611488087872865,-0.0006555052431332716,0.010896068596788103,-0.0007866130673922821,9.805328155877373,-0.0031008467001632976,-7.578530293100227e-06,1.5080077250220533e-05,1.901629036441433,-1.7490498865741908,1.4714637456180901
0.8260000000000006,-1.6233783939453716e-09,0.006659771101722208,9.474823391432218e-05,0.0020854558884369503,-0.00019304784027383427,0.010868297771353405,-0.009127891116867848,9.80582323588881,-0.003082054584042597,-6.920165552451343e-06,1.3109414846486745e-05,1.901629589105532,-1.7489040799041387,1.471452439660374
0.8600000000000007,-1.7041562552767473e-09,0.006714004580502721,7.627667344981315e-05,-0.001109295226084957,0.0005213648622246741,0.0108482510210005,-0.018638273764505248,9.80657694469781,-0.002838789814728261,-4.799669374449628e-06,7.6207341425788065e-06,1.9016302875137503,-1.7487598117752137,1.4714409895393306
0.8900000000000007,-1.755740350169913e-09,0.0064020791883465595,5.042352743331392e-05,-0.0043541932566519385,0.0013066533777632693,0.010842558484962489,-0.02728706041452221,9.80739582992552,-0.0024426319774705028,-1.6503979374613597e-06,1.677158138700826e-07,1.9016310419160367,-1.748641646480403,1.4714314647479318
0.9170000000000007,-1.7866721658834244e-09,0.005817367582053403,2.193807058348554e-05,-0.007187119322321116,0.0020552973900395525,0.010852547631434428,-0.0335581562452257,9.808165383684667,-0.001963565565736647,2.0141096242758855e-06,-7.703527113737025e-06,1.9016318357449011,-1.7485485055774124,1.4714239901658122
0.9300000000000007,-1.7970579286735748e-09,0.005439377849228068,7.610873514120469e-06,-0.008426636264691688,0.002405792834929546,0.010863142740521668,-0.03605069592310904,9.808520802488461,-0.0017023969941160062,3.948908864740723e-06,-1.1536186637085907e-05,1.9016322550859717,-1.7485094436425752,1.4714209361121504
0.9560000000000007,-1.810999747547629e-09,0.004522923487222337,-1.8985087710133544e-05,-0.010501818696709747,0.003038220888022105,0.010895076210870271,-0.039546549589809875,9.80915004317325,-0.001144164262485806,7.85196648876096e-06,-1.859431417343998e-05,1.9016331576146086,-1.7484444872042804,1.471416194522577
