sensor,time,t,ax,ay,az,wx,wy,wz,lat,lon,alt,v_kmh,satellites,x,y
acc,1778674613.0,412.0,0.0,0.320312,-9.835938,,,,,,,,,,
acc,1778674613.0,412.0,0.0,0.320312,-9.824949640891537,,,,,,,,,,
acc,1778674613.0,412.0,0.0,0.320312,-9.819193316660966,,,,,,,,,,
acc,1778674613.0,412.0,0.0,0.320312,-9.81565054853513,,,,,,,,,,
acc,1778674613.0,412.0,0.006305503719263261,0.320312,-9.818925409030397,,,,,,,,,,
acc,1778674613.0,412.0,0.005428729700138301,0.320312,-9.816402447005709,,,,,,,,,,
acc,1778674613.0,412.0,0.0047656707800714775,0.320312,-9.818788497405487,,,,,,,,,,
acc,1778674613.0,412.0,0.0042466373940114365,0.320312,-9.82065626478004,,,,,,,,,,
acc,1778674613.0,412.0,0.0038292692179168046,0.320312,-9.822158184855747,,,,,,,,,,
acc,1778674613.0,412.0,0.00033789870536795295,0.320312,-9.826890494236322,,,,,,,,,,
acc,1778674613.0,412.0,-0.002582016277614333,0.32320419992170607,-9.827634789695585,,,,,,,,,,
acc,1778674613.0,412.0,-0.005060350804852922,0.3229841519537716,-9.828266524915929,,,,,,,,,,
acc,1778674613.0,412.0,-0.007190395345250603,0.32528329402503403,-9.82632121408686,,,,,,,,,,
acc,1778674613.0,412.0,-0.009040890168889038,0.32495434158600467,-9.824631208290604,,,,,,,,,,
acc,1778674613.0,412.0,-0.010663602566987763,0.32466588079466446,-9.823149229890333,,,,,,,,,,
acc,1778674613.0,412.0,-0.012098260856334428,0.3244108493633815,-9.823898340511233,,,,,,,,,,
acc,1778674613.0,412.0,-0.013375861789282658,0.32201935984786917,-9.824781869868227,,,,,,,,,,
acc,1778674613.0,412.0,-0.014520944398393432,0.3219295960433251,-9.825368399231598,,,,,,,,,,
acc,1778674613.0,412.0,-0.015553188441849742,0.3218486777306887,-9.824138443912315,,,,,,,,,,
acc,1778674613.0,412.0,-0.016488560458773928,0.3217753532820986,-9.824701474095194,,,,,,,,,,
acc,1778674613.0,412.0,-0.01912216444234696,0.3233124232043534,-9.825392260738449,,,,,,,,,,
acc,1778674613.0,412.0,-0.019822921650986616,0.32318129000282714,-9.824316628004524,,,,,,,,,,
acc,1778674613.0,412.0,-0.020466163658867734,0.3230609196622731,-9.824804159241667,,,,,,,,,,
acc,1778674613.0,412.0,-0.02105873644675483,0.32295003108937664,-9.823835089871858,,,,,,,,,,
acc,1778674613.0,412.0,-0.021606440766710568,0.3228475387852233,-9.822939396564589,,,,,,,,,,
acc,1778674613.0,412.0,-0.020796717423510764,0.32275251689040263,-9.822108988116481,,,,,,,,,,
acc,1778674613.0,412.0,-0.020043882227302547,0.32266417088008664,-9.821336921073812,,,,,,,,,,
acc,1778674613.0,412.0,-0.019342092205096185,0.3225818150751857,-9.819112743378819,,,,,,,,,,
acc,1778674613.0,412.0,-0.0186862783425856,0.3225048546214841,-9.819683221298966,,,,,,,,,,
